id,SalePrice
1655,136364.71310012083
1656,140060.03940369544
1657,146819.105018678
1658,143085.90555386426
1659,118296.65494930415
1660,155828.25255062775
1661,416730.42540490354
1662,405452.2136401191
1663,377464.5718040556
1664,429211.4914806281
1665,306054.0503472942
1666,334606.6173018236
1667,380016.69890128594
1668,348305.7522276334
1669,315670.1018314421
1670,354613.676405214
1671,259329.82453073806
1672,418819.01636872895
1673,288828.00114166364
1674,240925.17080018396
1675,193648.65910731757
1676,192607.60953599252
1677,217727.45119120207
1678,437348.86815973587
1679,385829.5251703811
1680,327314.87785617716
1681,251445.063810687
1682,321200.79592248483
1683,182008.19796172413
1684,176928.33991644855
1685,175919.3322132704
1686,167621.62536972648
1687,175237.63475550228
1688,189214.62398670317
1689,196369.47134974017
1690,199720.6849631221
1691,188008.30042290533
1692,269845.6014369761
1693,171588.6385133512
1694,184383.80272185238
1695,169557.40608423122
1696,268916.9229371476
1697,174775.34712350683
1698,351539.49075908476
1699,310637.77800003515
1700,252922.04349087024
1701,275277.0339240292
1702,238142.6701177728
1703,240392.51640287368
1704,273883.1971204133
1705,241079.04723188933
1706,345684.50523122016
1707,212556.74502433246
1708,200505.46142378676
1709,268528.07299667934
1710,217916.9812738871
1711,273800.2169839259
1712,254378.90653352375
1713,276593.0890066698
1714,222140.656457103
1715,208897.6432633189
1716,184282.7025549897
1717,178349.4286782747
1718,136951.89707164915
1719,209493.35224396805
1720,244448.045734476
1721,165449.96339819377
1722,126714.7854037598
1723,155568.793644392
1724,203959.61380597038
1725,236559.9077270314
1726,185312.02454676654
1727,150390.20008204796
1728,177030.75465763395
1729,168241.36551871203
1730,159218.6453295779
1731,121127.45058004056
1732,125032.53736670148
1733,113864.55871133885
1734,120938.6912177666
1735,125893.45286311244
1736,108310.10669195716
1737,298475.4392569924
1738,249980.4689112725
1739,241201.00249082164
1740,204665.26660839384
1741,185535.16136680727
1742,172043.78472089305
1743,179919.92393772418
1744,311288.42269507336
1745,218899.3157721782
1746,187940.47018832198
1747,216078.7859158874
1748,215742.99105041032
1749,143341.958337371
1750,124904.70084777086
1751,251877.99835173163
1752,116004.1372017791
1753,150863.30232704163
1754,195819.0923772008
1755,163475.62782498155
1756,124821.2235020516
1757,120878.34084039651
1758,146537.53676442843
1759,162704.8253617154
1760,165940.39827879836
1761,146188.7590878203
1762,178195.33774755802
1763,187786.62253943642
1764,113501.96976923133
1765,164512.57357890237
1766,190242.8119847701
1767,221509.98738236522
1768,140733.5799940803
1769,175493.79126178054
1770,153563.92781288284
1771,125594.57990639104
1772,129991.21800675894
1773,127211.3340715661
1774,140692.29912959557
1775,141896.07602166175
1776,130344.91371443817
1777,108312.14623633475
1778,138890.55436354576
1779,117489.03100082204
1780,181228.54252888839
1781,126920.5440990315
1782,86790.49941946733
1783,141751.7084185297
1784,107078.57221205819
1785,125623.05745642672
1786,141239.26698368567
1787,166867.37288376226
1788,60143.914215641445
1789,100322.7813795836
1790,77614.57191902574
1791,179775.89408618788
1792,158724.28873288567
1793,128738.21056734084
1794,155090.37877314986
1795,133187.9124511793
1796,133460.35969578457
1797,115408.21126448194
1798,121261.74565469055
1799,110151.61018263748
1800,133659.8443141458
1801,125744.34114569532
1802,145786.8215119072
1803,149448.94317111437
1804,135826.33126149356
1805,136986.55836406082
1806,124665.3540652454
1807,139149.26407128188
1808,127652.40879660397
1809,123891.34344465421
1810,138874.88127541082
1811,95282.41965771785
1812,98014.62577947718
1813,122830.06102099144
1814,95080.92354626952
1815,53837.978985363414
1816,98861.59486440085
1817,104585.80611583478
1818,141195.65275355382
1819,126036.88104294475
1820,51182.31295602653
1821,119119.2409881872
1822,151384.59264535573
1823,43786.976971871096
1824,129939.53909664632
1825,139204.2906067288
1826,104038.65484455577
1827,101769.63725799369
1828,136735.2881452518
1829,127689.01584590093
1830,136975.46632415726
1831,146740.07230273617
1832,74300.69500487264
1833,142219.37580431998
1834,116977.62454840168
1835,118567.86955411863
1836,124034.26795354913
1837,86590.89309089354
1838,122188.745479122
1839,97979.1155733225
1840,142196.07087129896
1841,134130.78099713987
1842,89965.79759612861
1843,127729.2876119999
1844,145937.65368084333
1845,143595.22849594214
1846,156733.0226622448
1847,167712.91843041376
1848,52799.3236493482
1849,113098.93341197063
1850,116357.25803425387
1851,150926.46070506424
1852,125568.05689870584
1853,120279.41357105642
1854,164304.84727952155
1855,150082.182986192
1856,224066.00814046024
1857,133447.05914553563
1858,135732.26678930543
1859,121303.80141975763
1860,145636.07535259676
1861,120703.90261764242
1862,324524.3921512361
1863,303503.2882450302
1864,303582.35026294045
1865,343105.7579115687
1866,330534.68140495586
1867,229448.82638745956
1868,285803.59045797266
1869,202305.68017497152
1870,226686.22314604447
1871,259579.69252634913
1872,175152.54890110643
1873,234029.84319341567
1874,154734.67844181554
1875,198501.64717376107
1876,198740.64241731472
1877,210100.27636256895
1878,207530.3821812149
1879,128213.01926610118
1880,132745.14320792258
1881,244037.17356308358
1882,242840.52592748267
1883,186399.0532263926
1884,203209.13577261323
1885,241736.5586646978
1886,289420.07307924144
1887,214179.5282235964
1888,270542.74802968523
1889,167344.89530378042
1890,113584.12466244183
1891,136097.6420779029
1892,96772.96933798153
1893,125238.01337967078
1894,122612.71163356211
1895,132741.95622122084
1896,127700.0492190797
1897,116000.66929245448
1898,109130.10008156422
1899,164410.10001939212
1900,157346.8206611685
1901,170648.90966107193
1902,154206.63077172445
1903,220318.11898927245
1904,145638.7436998547
1905,200260.21533542228
1906,156209.25742971007
1907,207593.33323187122
1908,110337.72962411109
1909,132141.8813083853
1910,119642.66589942042
1911,222955.10579371266
1912,336142.0171423641
1913,141423.74245073905
1914,54580.19880581746
1915,294614.0670610283
1916,65795.33954856478
1917,248379.8730280012
1918,140897.27652679972
1919,178584.63438701793
1920,156599.85023112042
1921,374811.7816167019
1922,320164.555820685
1923,234577.3424275226
1924,215484.01394303137
1925,196402.06450575346
1926,365405.96135858074
1927,133007.30256663548
1928,159339.3694523755
1929,125073.87264891108
1930,134266.72810588678
1931,142488.55302702883
1932,141478.45659925105
1933,184355.43854645395
1934,182809.79671375462
1935,170337.08464272064
1936,195724.30269474324
1937,185714.67203771506
1938,170841.84531956745
1939,242279.3242464345
1940,193698.25415896517
1941,169905.79840719077
1942,185164.91948661162
1943,215338.8766092677
1944,369763.8558830433
1945,398461.39815776394
1946,129970.53288648809
1947,268294.08142501424
1948,169488.73318431908
1949,247920.93625826875
1950,191673.47119142945
1951,241767.3626530134
1952,205909.18436866792
1953,164742.3339650074
1954,183503.68205069375
1955,136645.79304049502
1956,299533.1008575587
1957,151541.7971042167
1958,296783.23441546725
1959,145101.8405978758
1960,115718.73268311382
1961,119802.12900094764
1962,98590.79587247706
1963,105966.27779598632
1964,106208.90570480835
1965,139955.0477780659
1966,138471.8142629892
1967,292987.4658374936
1968,413235.39227715874
1969,387392.2116198579
1970,407392.28934083844
1971,460527.3357716717
1972,379712.0562338859
1973,267806.85568653245
1974,337245.9055152081
1975,468866.2897139534
1976,275467.2385450258
1977,352065.3596918107
1978,346705.6612083916
1979,325423.47925990075
1980,203784.41712085312
1981,340560.7962965203
1982,219655.12356801238
1983,206409.36951187087
1984,170604.78578810216
1985,224643.94723489403
1986,207855.83816307422
1987,184195.9357500422
1988,174734.9133278492
1989,192318.09753423685
1990,207877.05040061518
1991,229174.52022346196
1992,215102.297586485
1993,168584.49327528474
1994,229473.3980149447
1995,184141.39641884176
1996,250274.66256215097
1997,319067.5775294586
1998,314870.9549238202
1999,283886.98076352023
2000,320393.25834438135
2001,276099.37033195863
2002,241515.1125047399
2003,254710.471424862
2004,279804.37734386657
2005,227842.5516572661
2006,222295.18870916066
2007,251230.08105504664
2008,213571.89851876438
2009,196655.9929217737
2010,197320.70350196926
2011,144920.24392656912
2012,175515.73784197567
2013,178225.31044031575
2014,183732.39124693198
2015,208327.62090542802
2016,190765.46395239825
2017,193376.9329815479
2018,116617.7482526539
2019,132331.53214689848
2020,103737.96003803847
2021,102018.7475546003
2022,183726.48658778632
2023,143538.44489970425
2024,273516.5153832313
2025,351282.77479724836
2026,174816.6834061057
2027,159806.4593884788
2028,155086.5791432832
2029,168221.40679816532
2030,264917.39532543404
2031,232123.93793154662
2032,254456.31218955692
2033,255435.90802458522
2034,175297.9511353826
2035,220546.79382685732
2036,202996.46942199097
2037,210439.54706350525
2038,328045.02754435095
2039,231955.2387713286
2040,271979.114131817
2041,300483.8256978773
2042,207529.17316207514
2043,175387.68227442828
2044,175738.26614204075
2045,214462.69061694213
2046,147277.54765701387
2047,146690.21384130942
2048,142095.6754762045
2049,144785.24681886722
2050,178467.8485893112
2051,104317.88145196252
2052,123565.97757875442
2053,149005.59883933846
2054,89078.43854926508
2055,158607.78518447874
2056,149967.3338438049
2057,112238.73234701095
2058,215228.37482781243
2059,132453.68362149753
2060,174209.13918452253
2061,175610.20816636767
2062,127893.38107059714
2063,117094.5112895279
2064,137576.6989610315
2065,119085.35158531745
2066,165758.64973547144
2067,113904.03231605457
2068,149004.2065045429
2069,88249.17177723692
2070,118361.10942614212
2071,94566.8262060703
2072,138234.32477284095
2073,132169.25943932374
2074,187415.2952356422
2075,151042.64469936257
2076,119359.35782006587
2077,151706.08836482686
2078,125100.86956960821
2079,135356.12224336472
2080,116448.68631123022
2081,128410.44282136364
2082,122585.39012676215
2083,149304.96038446826
2084,107990.96051628963
2085,113943.74419424043
2086,117093.5706539561
2087,124042.20819612175
2088,96983.70721946553
2089,76888.63014503624
2090,122985.8883973493
2091,108728.693475317
2092,120527.16907125337
2093,115729.19493103545
2094,111972.90938418554
2095,150824.56216427434
2096,85085.94350941868
2097,98592.46158534105
2098,149983.24083761722
2099,51503.491991260766
2100,78198.83674183552
2101,117221.59249683951
2102,129742.18270020894
2103,105828.93772771797
2104,142282.4258010381
2105,129380.08489143365
2106,66241.70386620756
2107,184965.69270682006
2108,116834.6818007068
2109,110660.30277929292
2110,127749.26635877616
2111,136632.15003419894
2112,137673.45912934677
2113,120498.87562562102
2114,121438.33295581228
2115,162845.47112719616
2116,117039.26794290094
2117,150581.82185845508
2118,128447.2703638291
2119,111144.90600067253
2120,113029.41690526216
2121,99969.17992690967
2122,115411.4254829048
2123,82407.66650212667
2124,159291.759667926
2125,126899.04097555518
2126,148059.8598979896
2127,163573.02322029413
2128,126324.53393609909
2129,93920.67866873763
2130,136429.6712272216
2131,142168.1917687828
2132,112855.21382075473
2133,123298.22366784682
2134,123625.6798626341
2135,99248.7224229932
2136,79662.37128200669
2137,106073.44757106995
2138,132817.06873245264
2139,152737.55577740452
2140,139377.91406436998
2141,168917.63593634786
2142,125569.1174615967
2143,147914.64155906605
2144,123229.12493654208
2145,137691.0464104425
2146,173594.64170817295
2147,144194.6864315443
2148,135330.37765156632
2149,151388.30724742782
2150,236764.37399671105
2151,117232.09918597563
2152,172740.92885301413
2153,159504.84056910925
2154,101121.69715473757
2155,142135.25192470272
2156,258269.3007058334
2157,225724.14470407073
2158,238792.21125802354
2159,216325.45295389966
2160,182468.22223431384
2161,236920.17279444728
2162,363433.6821813287
2163,333201.5745833743
2164,255311.05229611034
2165,204114.06985392576
2166,160706.8444429757
2167,218881.5207372164
2168,191064.46318952317
2169,197586.61368711776
2170,216659.2439218396
2171,160694.7019535235
2172,132838.39491833857
2173,173729.89266559685
2174,220921.44302478203
2175,296571.04931514803
2176,311694.1352679565
2177,234931.61356482666
2178,213794.1061886527
2179,135761.02060389973
2180,211563.14824842731
2181,193337.53509927244
2182,225082.12178605434
2183,190833.93102520154
2184,119831.68176051689
2185,130919.14404022852
2186,145573.45644411648
2187,153273.14981894282
2188,155700.11362561578
2189,267256.02330305526
2190,80377.8478863962
2191,81535.26866131861
2192,87290.33838609389
2193,111588.9199684169
2194,99456.17922612098
2195,101197.22156407034
2196,101855.53204956715
2197,116530.52549601381
2198,159918.08624977228
2199,181194.9054833582
2200,149497.23922799568
2201,147691.2257051149
2202,218225.98509758862
2203,136481.91574447515
2204,177164.15840114842
2205,118885.83967247332
2206,139349.25854314084
2207,225612.71587338598
2208,270616.74145875924
2209,244058.1507444053
2210,121659.67260405756
2211,120061.44351129413
2212,121459.45136042805
2213,105450.42152158376
2214,137371.06392811242
2215,102193.14761424507
2216,147440.79928291606
2217,66661.62621201074
2218,69545.18437849017
2219,67288.24693512755
2220,58041.06859438397
2221,295716.23408832436
2222,273538.4892791975
2223,284763.072448822
2224,208933.60731800768
2225,119006.24281768891
2226,180003.707145491
2227,194630.50398874117
2228,266181.4626419363
2229,251033.4030042442
2230,152729.9035227377
2231,209305.7948435742
2232,178636.42463005142
2233,178875.8713003787
2234,243187.97775701561
2235,217151.37406260957
2236,252682.4065281254
2237,309065.09498934983
2238,197106.90740195676
2239,110738.97786565387
2240,154055.62574734533
2241,153685.2563538077
2242,124436.73744086953
2243,134767.6594547233
2244,105454.15694534863
2245,102081.2397925905
2246,140498.35991684225
2247,119403.40569030022
2248,120434.37901579442
2249,117978.55269185582
2250,131015.8613394185
2251,107464.19130258239
2252,183400.34874541947
2253,154057.05889328098
2254,184030.41628400734
2255,184684.33537485762
2256,179833.32728801854
2257,207674.622682393
2258,160834.80627731036
2259,173803.24840621155
2260,160785.80836896892
2261,197936.50027649567
2262,212236.06732575715
2263,380358.4253029161
2264,454989.7819388041
2265,175523.75564211965
2266,314362.45655244344
2267,359786.6898780076
2268,434040.1584138423
2269,152595.14720153238
2270,202348.00973273176
2271,213769.24998418405
2272,195885.75468507083
2273,164643.24868166546
2274,179591.35572105963
2275,153067.87524517917
2276,189119.91858296737
2277,181244.95324935362
2278,150574.86204047228
2279,126274.02835776309
2280,117934.05824104673
2281,163598.98840073025
2282,182746.58913397917
2283,109675.61171447566
2284,112955.54666102621
2285,141080.99473316222
2286,123449.55024662707
2287,371878.1756385489
2288,274832.0194719692
2289,363224.40835474496
2290,444939.6949701133
2291,338808.54420223576
2292,446984.4501601027
2293,463581.3558197887
2294,402586.520747266
2295,470769.1265255617
2296,278289.5656025471
2297,347540.1943338897
2298,340546.1075757689
2299,349306.46752908995
2300,339461.85407674697
2301,317277.2962551876
2302,252799.4820076438
2303,249997.63590890903
2304,252711.57164870854
2305,194488.54708731078
2306,189289.47576769555
2307,198319.54806203677
2308,229750.34791580043
2309,287440.9758961743
2310,212117.6578398595
2311,200777.86092453296
2312,176722.28491464755
2313,172340.51449547874
2314,173442.40001063872
2315,182456.34848902884
2316,196832.18306054836
2317,189059.91301528126
2318,179221.45874988407
2319,183818.86697175322
2320,186913.1251477047
2321,237376.50898559383
2322,179957.37402737833
2323,199513.63253084038
2324,185900.48786648267
2325,215398.50742170506
2326,179191.02290675786
2327,202365.83041308317
2328,222895.1748855727
2329,193208.59009419513
2330,180969.2848216501
2331,340065.0077928927
2332,401062.51819120185
2333,322949.6963031656
2334,258432.00559960175
2335,289879.6418229047
2336,307415.123350224
2337,197485.63038367694
2338,264191.06989176106
2339,222466.79452291006
2340,390563.2779976676
2341,211352.3678260292
2342,238315.5939332269
2343,231271.03253136846
2344,216446.42035583884
2345,234803.17565950812
2346,213268.73462680192
2347,197133.40998003975
2348,243747.49212311214
2349,182189.35696485764
2350,316687.29408799973
2351,254267.21357805855
2352,253847.34648677942
2353,235372.64845948367
2354,140047.51047356962
2355,147377.33647100435
2356,152912.41294955846
2357,188919.63207486077
2358,198477.83441692326
2359,133989.63191019095
2360,115960.87999397946
2361,146788.6497361331
2362,255067.895331447
2363,140124.75422450877
2364,158686.26827538258
2365,216253.35920069407
2366,192281.14846514142
2367,221715.87336128415
2368,213485.52125009702
2369,216050.8156682325
2370,169283.77815280415
2371,165597.8224909524
2372,193325.8058418204
2373,289038.12588061375
2374,317199.5898396403
2375,252306.20807340086
2376,269903.0145133032
2377,328281.9849527967
2378,145969.11132744158
2379,195983.42822634953
2380,150141.71204434865
2381,168730.29088775982
2382,215808.85003543593
2383,204263.05942389028
2384,244682.49522301913
2385,161543.26006301193
2386,133439.93420819487
2387,137301.37289033935
2388,105572.96705411642
2389,117127.73883130931
2390,150062.744267296
2391,145828.50150340312
2392,113855.34826752324
2393,172109.00608903766
2394,143479.6423475716
2395,211842.53347344347
2396,144180.40176253032
2397,222067.70053908692
2398,135057.1276620315
2399,66769.07274476619
2400,64418.54015347697
2401,122064.21961909899
2402,137135.61563206685
2403,147977.83446403246
2404,155367.72231223708
2405,158672.67735175986
2406,139774.2317561056
2407,124886.5446908444
2408,150177.1547962274
2409,119773.71002648638
2410,173694.13993615963
2411,113220.79852299583
2412,158330.86811300192
2413,129262.67197277183
2414,160429.40074425735
2415,133437.5521530985
2416,129365.56673685025
2417,131356.10199666058
2418,132261.98877618733
2419,126613.27059208893
2420,120919.40216483177
2421,147170.0748602988
2422,106902.38967110297
2423,114956.79991983349
2424,165356.98287722978
2425,192374.67545100927
2426,130496.00415853638
2427,132149.25927235885
2428,183267.4896787441
2429,112659.84226443055
2430,132948.54482150468
2431,108484.00282777663
2432,148289.14223167655
2433,147931.85790736746
2434,138569.1703990791
2435,152290.22305055126
2436,104732.32622263186
2437,101772.11557050241
2438,123061.90946739005
2439,102428.2989933879
2440,124587.29548345941
2441,94450.6287175468
2442,97509.74977040813
2443,127634.68374845844
2444,133042.95907949773
2445,89414.19526442917
2446,132874.13327255257
2447,181614.81091648538
2448,129061.85971694223
2449,112314.89716554226
2450,156484.30476457113
2451,118239.15231596329
2452,190452.43719229632
2453,93330.21645957798
2454,118469.11241026894
2455,120991.60022225186
2456,134628.254302571
2457,138624.16278013834
2458,128763.01448526271
2459,107391.24230752731
2460,140472.91732979068
2461,128716.65910284856
2462,134430.0704414461
2463,124743.78615645572
2464,169352.9461173157
2465,142743.80858340068
2466,117921.132834059
2467,130410.29101635079
2468,83039.30507898651
2469,81138.89817233535
2470,196125.12335908084
2471,217515.00659934783
2472,164659.3124252655
2473,116595.81224726187
2474,73664.37244989877
2475,207752.83655908433
2476,115183.81288912194
2477,126863.13879086527
2478,152633.32666672958
2479,105613.7742443098
2480,154952.50652418114
2481,120123.09601858495
2482,125605.8655010878
2483,110826.56849442204
2484,121892.15357406136
2485,123440.291373757
2486,148939.25701348568
2487,164444.04744851662
2488,166946.7823381801
2489,157713.27593761304
2490,145505.4439675657
2491,94017.54015010239
2492,198719.77147064533
2493,157778.75231703866
2494,151941.24447341813
2495,89687.1294882102
2496,238175.64715065737
2497,152706.79207133528
2498,107169.37246931237
2499,85905.44244119227
2500,118231.1255518084
2501,135288.14367991724
2502,145518.15313534113
2503,95689.7025587086
2504,171513.52273823056
2505,227474.06126718907
2506,248800.92357313042
2507,276502.46805147687
2508,249095.00004818913
2509,219243.95723468202
2510,222168.2395696495
2511,175376.6530695701
2512,208852.6857972893
2513,223649.60425671982
2514,267044.8269531739
2515,150378.63540334016
2516,176093.07011351082
2517,147959.34343614435
2518,156762.20082029357
2519,236384.6467027135
2520,221686.09059250954
2521,189073.12854131393
2522,222222.31087311846
2523,118344.07072572147
2524,135272.66463133274
2525,148622.53258610994
2526,138250.8669682651
2527,118397.65910765575
2528,128628.13421850902
2529,134167.23531428684
2530,127631.45676084266
2531,255570.32705267143
2532,223823.8948879034
2533,193347.46652537692
2534,235593.1424901761
2535,290945.7701335766
2536,232619.48219961292
2537,244535.82303656056
2538,183107.86081345225
2539,190682.86766077284
2540,177163.1869960642
2541,183025.4982935268
2542,164222.83811610474
2543,119455.17955997122
2544,120403.81177128744
2545,137755.7279425501
2546,120747.7858027746
2547,137527.06973438174
2548,150976.47383604478
2549,152581.06436539727
2550,563161.206578959
2551,140142.13106433843
2552,128707.51198348159
2553,75961.96632175951
2554,95037.21108637
2555,113051.66017639817
2556,97252.55356287363
2557,106351.26216743475
2558,146214.41495575936
2559,142599.07606755948
2560,155483.40478749137
2561,146569.89837369628
2562,140633.92417630675
2563,151237.47053029833
2564,200736.33803045203
2565,137376.97089011892
2566,155204.42354649925
2567,143535.3646130578
2568,205022.7059832831
2569,231370.2152779205
2570,117266.52853527472
2571,191605.90938305535
2572,151483.75608908414
2573,221882.38058257592
2574,295077.94923924335
2575,132237.0587829118
2576,118390.3857563242
2577,153347.97591041028
2578,82981.0071932534
2579,63561.37744424515
2580,85753.43320439948
2581,94107.99754233484
2582,102449.94736219617
2583,273068.6623910562
2584,175308.31074318715
2585,185516.34928685272
2586,221784.59243633645
2587,200139.02913277512
2588,136646.13773476466
2589,151061.95734369423
2590,199730.12289992155
2591,228248.7084345977
2592,210350.66765976808
2593,255225.40698481892
2594,185805.56243550134
2595,208527.17789493917
2596,285115.45553430775
2597,186356.83991574697
2598,280553.0388908151
2599,342309.7350167985
2600,150829.49675998266
2601,142276.61301244376
2602,85842.25091225847
2603,94214.04867793473
2604,91152.59095414194
2605,82772.07046739272
2606,144384.18968431815
2607,199511.56876763626
2608,197103.16556398067
2609,174480.10916918694
2610,110487.95490255006
2611,124071.79569583197
2612,163069.61598684744
2613,129601.1752548065
2614,123572.75360351485
2615,152861.00166981306
2616,144209.85663213354
2617,183200.533560036
2618,195726.4591360091
2619,197536.08492174497
2620,187797.3313611495
2621,175226.12701051123
2622,176804.25546084717
2623,241583.58054189757
2624,298926.3687892604
2625,290576.3101514934
2626,173679.33165630721
2627,168031.80051202973
2628,480903.4308417738
2629,496926.18766783597
2630,391200.7015974256
2631,472065.3668658963
2632,415708.00514377846
2633,314518.8196251428
2634,435227.5706761216
2635,159758.06699228368
2636,173231.37681020264
2637,179795.29602816605
2638,252776.9723952463
2639,193229.6973139701
2640,150914.62125892114
2641,103779.60745190647
2642,186995.6738443015
2643,104041.04035302602
2644,117253.48619949254
2645,111208.91665365732
2646,95483.77072186086
2647,104453.41459918508
2648,140312.129812593
2649,156382.33902668397
2650,135028.1577572279
2651,137694.53068347546
2652,397216.61440117424
2653,256301.41741564474
2654,255273.34843043223
2655,409188.8143820409
2656,327383.2131597237
2657,351339.9814767205
2658,310371.4954707888
2659,310417.8486388379
2660,367629.0881653041
2661,356487.1793682097
2662,369138.6673552265
2663,294134.3315189921
2664,279882.4387712272
2665,331807.9229587881
2666,283741.2360713318
2667,171251.16247132965
2668,181373.16975010946
2669,181504.40985843682
2670,274766.8017910825
2671,190051.41962715227
2672,193456.7885390857
2673,198345.63554950524
2674,192600.363573638
2675,172562.85524368068
2676,195353.9782104528
2677,198807.55618392953
2678,246547.2389046283
2679,280155.4344967409
2680,292238.73911401676
2681,403284.9009204998
2682,320838.45517563197
2683,506788.38067532494
2684,321795.8604888916
2685,328280.5567333838
2686,244258.60865582805
2687,307974.8205618079
2688,217023.78027084292
2689,208849.52617147568
2690,406417.20390379353
2691,188474.32370613783
2692,142684.29284935808
2693,199170.26189103833
2694,140284.48514372582
2695,193013.05357060482
2696,186224.16862048654
2697,184197.54586579287
2698,193838.23069401848
2699,168678.02582607613
2700,153770.14881077796
2701,150962.35156259104
2702,112382.93103734916
2703,128993.45413655197
2704,140353.39423179062
2705,114482.89009750186
2706,112252.79750043571
2707,123527.09169325912
2708,132837.09676938225
2709,104618.16393214665
2710,127610.1456358256
2711,260395.18050524872
2712,392279.4223135148
2713,169690.76485100717
2714,151860.02839199992
2715,169716.39963798076
2716,145550.91657127213
2717,193337.06697272082
2718,220315.2141888728
2719,151824.50825371197
2720,174198.6626724469
2721,130119.03101366469
2722,159684.71626621787
2723,142856.6104192913
2724,125359.86268130864
2725,129687.65194377422
2726,148053.72317216435
2727,174596.93188465954
2728,188096.15226682654
2729,149381.16678084806
2730,147563.30509920037
2731,134435.68938222335
2732,134969.27084608364
2733,159453.38087773323
2734,140138.3624095259
